episode_hash,operator,decision,score,reason,flags,trim_start,trim_end,n_frames,act_span,progress_dip,cluster,outlier_p,ax_poor_image,ax_jittery,ax_unsteady_camera,ax_hesitant,ax_incomplete
692ea601ea43f09edf26f5a7,6846f7cf9cdf020d4a37a294,keep,0.1045,,,0,196,198,0.9949,,,,-0.4625,0.3959,0.1071,0.2559,-0.9948
692ea1c3a0e165ab2e42e42d,68696b41314bde44018fa510,keep,0.1044,,,0,183,185,0.9946,,,,0.9084,-0.2101,-0.5753,0.0000,-1.2030
692ef7cc0ba268eb16564b31,68bdae5d259c8771eea61c1b,keep,0.1043,,,0,191,195,0.9845,,,,0.7829,0.4720,-0.0362,-0.8251,-1.7515
692e99dc6974927fef249bc5,69150bf42756853dcad943f2,keep,0.1041,,,0,144,152,0.9536,,,,-0.3542,0.1465,-0.2469,0.0000,-0.1700
692ea5c7d3d807884d4dd75b,68bc72d1fcdaacc405e3db53,keep,0.1039,,hesitant,83,214,222,0.5928,,,,-0.6263,-0.9792,0.5018,1.3812,-0.2023
692ea696727c13b350cb7c8e,69070e0b9adc5c8f26f55b5a,keep,0.1039,,,0,134,136,0.9926,,,,-0.4855,-0.0556,-0.1975,0.0000,0.2820
692ef6369ca48e15a25b2a7c,69150bf42756853dcad943f2,keep,0.1037,,,0,129,131,0.9923,,,,0.1620,-0.4073,0.8952,0.0000,-1.2533
692eb12174b24813e759768d,6846f7cf9cdf020d4a37a294,keep,0.1035,,,6,133,135,0.9478,,,,0.5536,-1.1306,0.0714,-0.3719,0.4412
692ef6359ca48e15a25b2a72,69150bf42756853dcad943f2,keep,0.1034,,,0,133,135,0.9925,,,,0.3120,-0.2996,0.0494,0.0000,-0.7916
692e9ee6b05428c72fb37470,68696b41314bde44018fa510,keep,0.1032,,,0,152,154,0.9935,,,,-0.7604,0.0639,0.2113,0.0000,0.1107
692eae56c621d7f4aac3abde,6846f7cf9cdf020d4a37a294,keep,0.1032,,,9,158,171,0.8765,,,,-0.6876,-0.6085,-0.3429,0.7328,0.8315
692ea1c4a0e165ab2e42e436,68696b41314bde44018fa510,keep,0.1029,,,0,171,173,0.9942,,,,-0.4551,0.0535,-0.0023,0.0000,-0.1157
692e9859af371a654ce7fc47,690cb8f69adc5c8f26f64201,keep,0.1027,,,0,195,197,0.9949,,,,0.0888,0.1066,0.0618,0.0000,-1.0739
692ea8fb727c13b350cb7cbf,6903bd580e94ce070afd33cd,keep,0.1023,,,4,159,194,0.8031,,,,0.0565,-0.8317,0.7439,-0.5342,0.2366
692ea2f9854d0e0793875b48,69070e0b9adc5c8f26f55b5a,keep,0.1015,,,0,138,140,0.9928,,,,0.1115,-0.6490,-0.1437,0.0000,0.2391
692eaa0e424dbf22e75ed0c7,6846f7cf9cdf020d4a37a294,keep,0.1011,,,0,205,207,0.9951,,,,-0.4075,0.1419,0.0720,0.1639,-0.5448
692ea22cb0d3d3c9d26069a1,68bc72d1fcdaacc405e3db53,keep,0.1005,,,33,207,210,0.8325,,,,0.1543,-0.2574,-0.8146,-0.1519,0.4173
692eb00f1e78e176ba6cf9b4,6846f7cf9cdf020d4a37a294,keep,0.0999,,,0,178,180,0.9944,,,,0.0114,0.9736,-0.3527,-0.1481,-1.6763
692ea600ea43f09edf26f5a1,6846f7cf9cdf020d4a37a294,keep,0.0999,,jittery,1,211,213,0.9906,,,,-0.8492,1.0777,-0.3248,-0.2835,-0.4338
692ea285dfa4113987776964,6871d82a1aaf88556f0c6041,keep,0.0998,,,0,92,94,0.9892,,,,0.1487,-0.2539,0.3346,0.0000,-0.8752
692e9cb63b319da763b71994,6903bd580e94ce070afd33cd,keep,0.0994,,,1,152,155,0.9805,,,,-0.4637,0.0085,0.2979,-0.1986,-0.1119
692eafd9eee2f8cb10d0f8f3,6846f7cf9cdf020d4a37a294,keep,0.0992,,hesitant,0,139,141,0.9929,,,,-0.3020,-0.2406,-0.0818,1.2511,-1.0495
692ea6d199488ff84776f956,69070e0b9adc5c8f26f55b5a,keep,0.0990,,,0,85,103,0.8333,,,,-0.1571,-0.7697,0.1415,0.0000,0.5557
692e94935aae241ad236eb9c,68696b41314bde44018fa510,keep,0.0990,,,0,179,187,0.9624,,,,-0.4724,-0.4710,0.5309,0.0000,0.1916
692eb12074b24813e7597681,6846f7cf9cdf020d4a37a294,keep,0.0988,,incomplete,18,143,145,0.8681,,,,-0.2229,-0.9296,0.0912,-0.0839,1.0301
692eaff4e2322e3b092b5fb1,6846f7cf9cdf020d4a37a294,keep,0.0988,,,6,174,176,0.9600,,,,0.6668,-0.3321,-0.3955,-0.4502,-0.3477
692ea7539cebf0ec017ddcda,69036806466be157ec64477f,keep,0.0987,,,0,191,193,0.9948,,,,-0.0232,-0.5883,0.7620,0.0806,-0.6164
692eb00f1e78e176ba6cf9af,6846f7cf9cdf020d4a37a294,keep,0.0987,,,3,183,185,0.9783,,,,0.0716,-0.0970,-0.2666,-0.4628,0.0764
692e994d74b24813e7597414,69150bf42756853dcad943f2,keep,0.0986,,,2,126,128,0.9764,,,,-0.6310,0.2631,-0.2965,0.2551,-0.0968
692eac2b4e7eab2cafd269ef,6903bd580e94ce070afd33cd,keep,0.0985,,,2,150,152,0.9801,,,,0.7583,-0.4011,-0.2956,-0.5342,-0.3958
692eacf699488ff84776f9f2,6846f7cf9cdf020d4a37a294,keep,0.0985,,hesitant+incomplete,41,219,221,0.8091,0.4051,1,0.9906,-0.3461,-0.1153,0.5242,1.2206,1.0532
692e9b39b77ab81b8b41ed30,6903bd580e94ce070afd33cd,keep,0.0980,,,9,214,216,0.9535,,,,0.1958,0.2850,0.0917,0.6115,-2.1104
692eedab4cbe80983737ff7f,670be6761e62a52f6a35360d,keep,0.0980,,,3,395,397,0.9899,,,,0.3782,-0.1114,-0.8242,-0.4295,0.1678
692ea1ff2c8fefa9948e8dc2,6871d6cd07c5fd75be83e337,keep,0.0979,,unsteady_camera,7,234,236,0.9660,0.1081,2,0.8926,-0.1533,-0.0852,1.1197,-0.2684,-0.3004
692ea943526b2c3ac5f5b4ad,68bc72d1fcdaacc405e3db53,keep,0.0979,,,0,188,190,0.9947,0.1979,1,0.9503,-1.1294,0.9622,0.8440,0.2285,-1.2483
692ed8fe0ba268eb165648fb,670be6761e62a52f6a35360d,keep,0.0979,,,39,353,364,0.8650,,,,-0.7309,-0.2262,-0.1242,0.0140,0.8608
692e9d4839719ab57395b803,6903bd580e94ce070afd33cd,keep,0.0978,,,0,184,186,0.9946,,,,-0.3773,0.2093,-0.1753,-0.2875,0.0304
692e98ee40338017b7f997cb,6871d82a1aaf88556f0c6041,keep,0.0974,,hesitant,0,124,126,0.9920,,,,-0.7938,-0.2878,-0.0375,1.1649,-0.1869
692ea6fec621d7f4aac3aafb,68696b41314bde44018fa510,keep,0.0973,,,0,178,180,0.9944,,,,-0.3397,-0.1745,0.0874,0.0000,0.0025
692eaa5e7641010d0435470f,69070e0b9adc5c8f26f55b5a,keep,0.0973,,,0,135,137,0.9926,,,,-0.0829,0.0118,-0.4968,0.0000,-0.0774
692eb1475aae241ad236ee77,68bc72d1fcdaacc405e3db53,keep,0.0972,,,0,153,158,0.9745,,,,0.3284,-0.3666,-0.2038,0.2708,-0.6904
692ef671245e91872900716e,67421681889e906244b520b1,keep,0.0970,,,0,181,183,0.9945,,,,0.3589,-0.3838,0.1108,0.0000,-0.7522
692e9829ea43f09edf26f451,6871e269bc1991b1a1e463ba,keep,0.0967,,hesitant,0,186,188,0.9947,,,,-0.0842,-1.0259,0.2702,1.1520,-0.4344
692ea2f8854d0e0793875b42,69070e0b9adc5c8f26f55b5a,keep,0.0965,,,1,98,100,0.9798,,,,-0.3647,-0.4213,0.2309,0.0000,0.2725
692eadedc609aae267b27a02,68bc72d1fcdaacc405e3db53,keep,0.0964,,,16,157,159,0.8924,,,,-0.2363,0.4700,-0.7795,-0.1602,-0.0859
692ea2f9854d0e0793875b4a,69070e0b9adc5c8f26f55b5a,keep,0.0959,,,1,92,94,0.9785,,,,0.0181,-0.6929,0.7217,0.0000,-0.3807
692e974aba0400c70689fd0c,69150bf42756853dcad943f2,keep,0.0958,,,0,136,138,0.9927,,,,-0.6314,0.4801,-0.3552,0.0000,-0.0887
692ea7539cebf0ec017ddcd0,69036806466be157ec64477f,keep,0.0957,,,68,147,149,0.5338,,,,-0.5502,0.1330,-0.0118,-0.1079,0.0756
692eaf89526b2c3ac5f5b508,6903bd580e94ce070afd33cd,keep,0.0956,,,25,210,212,0.8768,,,,0.3059,0.4713,0.0212,-0.0443,-1.8123
692eaa182fa9ba56c08f81c6,69150bf42756853dcad943f2,keep,0.0953,,,4,143,147,0.9521,,,,-0.0976,-0.3524,-0.0155,0.0000,0.0235
692ef057245e9187290070e5,6846f7cf9cdf020d4a37a294,keep,0.0952,,,17,190,192,0.9058,,,,0.1383,0.6011,-0.5499,0.3399,-1.5655
692eb22bb77ab81b8b41efa9,6903686e0e94ce070afd1f24,keep,0.0952,,,0,99,101,0.9900,,,,0.0237,-0.5566,-0.1110,0.0000,0.2440
692ea032424dbf22e75ecfdf,6903bd580e94ce070afd33cd,keep,0.0945,,,0,143,156,0.9226,,,,0.0640,-0.4118,-0.1210,-0.2007,0.1818
692ea8122fa9ba56c08f818c,69070e0b9adc5c8f26f55b5a,keep,0.0941,,,0,105,107,0.9906,,,,-0.1519,-0.0449,0.1317,0.0000,-0.4952
692e9b2aaf371a654ce7fc7f,6903bd580e94ce070afd33cd,keep,0.0940,,,0,146,151,0.9733,,,,0.3559,-0.4258,-0.1700,-0.5342,0.1507
692eae5099488ff84776fa11,69036806466be157ec64477f,keep,0.0937,,,0,216,222,0.9774,,,,0.4261,0.3006,0.1907,-0.3616,-1.5752
692ea701c621d7f4aac3ab0b,68696b41314bde44018fa510,keep,0.0937,,,0,208,210,0.9952,,,,0.2661,-0.5393,-0.1750,0.0000,-0.0712
692e9dbf68228e362d908f70,6903686e0e94ce070afd1f24,keep,0.0933,,,5,126,128,0.9528,,,,-0.1372,-0.1413,0.0357,0.6086,-0.8796
692ea8f2c621d7f4aac3ab6d,6903b590466be157ec64580a,keep,0.0929,,,4,204,206,0.9756,,,,-0.0971,-0.2802,0.2166,-0.2128,-0.0879
692e8c90aec602a46af102ef,6904b8d0466be157ec648ef1,keep,0.0927,,,0,152,154,0.9935,,,,-0.0071,-0.4196,-0.2103,0.0000,0.2018
692eac495aae241ad236edff,6903bd580e94ce070afd33cd,keep,0.0926,,,0,175,204,0.8621,,,,-0.3076,-0.2720,-0.1929,0.1701,0.2439
692ea8fb727c13b350cb7cb5,6903bd580e94ce070afd33cd,keep,0.0926,,jittery,8,188,190,0.9524,0.3538,2,0.5195,0.2684,1.5039,0.1295,0.4317,0.0030
692ea298727c13b350cb7c2b,69150bf42756853dcad943f2,keep,0.0917,,,1,110,142,0.7730,,,,-0.1081,0.2018,-0.1050,0.0000,-0.6771
692eeeb10ba268eb16564a99,69150bf42756853dcad943f2,keep,0.0916,,,3,149,162,0.9068,,,,-0.2674,-0.3393,0.3502,0.0000,-0.0814
692ea33195aad87d3e3445a4,6903686e0e94ce070afd1f24,keep,0.0915,,,3,129,131,0.9692,,,,-0.3057,-0.2754,-0.3004,0.0000,0.5318
692ea696ad0c9ef057d41d00,68bc72d1fcdaacc405e3db53,keep,0.0914,,,95,181,183,0.4725,,,,0.2631,-0.6390,-0.0273,-0.1189,0.0704
692ed52d245e918729006f30,690362600e94ce070afd1d30,keep,0.0913,,,0,234,236,0.9957,,,,-0.4417,-0.4921,-0.1100,0.1994,0.6722
692eafd3ffdc0ca6345c4387,69070e0b9adc5c8f26f55b5a,keep,0.0913,,,7,117,120,0.9244,,,,-0.0392,-0.3437,0.2037,0.0000,-0.2683
692eada7c609aae267b279ed,690cb8f69adc5c8f26f64201,keep,0.0910,,,0,220,222,0.9955,,,,-0.2326,0.4495,0.0401,0.0000,-1.0027
692ea1ab3b319da763b71a45,69070e0b9adc5c8f26f55b5a,keep,0.0904,,,0,163,165,0.9939,,,,-0.3233,-0.0422,-0.1071,0.0000,0.0223
692ea7e32fa9ba56c08f8175,69038b590e94ce070afd2952,keep,0.0903,,,1,191,216,0.8837,,,,-0.8923,0.0291,0.1102,0.6393,-0.0867
692ea2f9854d0e0793875b4b,69070e0b9adc5c8f26f55b5a,keep,0.0902,,,2,117,119,0.9746,,,,-0.5050,0.0112,-0.3746,0.0000,0.4837
692eaf7768228e362d90915c,6903bd580e94ce070afd33cd,keep,0.0902,,,0,162,178,0.9153,0.1573,3,0.9588,0.0711,0.0318,-0.2620,-0.2422,0.2420
692eaa8ac7cb0e94dc84bc1b,6903bd580e94ce070afd33cd,keep,0.0901,,,6,156,158,0.9554,,,,-0.8007,0.3349,0.4877,-0.5342,0.1147
692eb0b0c609aae267b27a37,6871d82a1aaf88556f0c6041,keep,0.0899,,,0,99,101,0.9900,,,,-0.3208,-0.4087,-0.2025,0.0000,0.6675
692eaa0f424dbf22e75ed0d6,6846f7cf9cdf020d4a37a294,keep,0.0898,,,0,180,182,0.9945,,,,0.0898,0.3302,-0.4886,-0.1543,-0.6158
692ea9f35aae241ad236edcd,6903b590466be157ec64580a,keep,0.0898,,,13,143,145,0.9028,,,,-0.0861,-0.5350,-0.0202,-0.2128,0.5361
692ef056245e9187290070df,6846f7cf9cdf020d4a37a294,keep,0.0898,,,0,182,184,0.9945,,,,-0.0798,0.9831,0.0046,0.0846,-2.0726
692e9a33ba0400c70689fd6b,68696b41314bde44018fa510,keep,0.0894,,,0,179,181,0.9944,,,,-0.2803,0.3419,0.3353,0.0000,-1.0536
692edf503f0f0a8706d6ba46,69036806466be157ec64477f,keep,0.0890,,,24,208,217,0.8519,,,,-0.1311,0.3134,-0.6544,0.0267,-0.2687
692eaa04c7cb0e94dc84bbed,68bc72d1fcdaacc405e3db53,keep,0.0889,,,0,110,144,0.7692,,,,0.0150,-0.0524,-0.4497,0.5106,-0.6269
692eafd6eee2f8cb10d0f8d6,6846f7cf9cdf020d4a37a294,keep,0.0888,,,0,135,137,0.9926,,,,-0.1671,0.1072,0.8929,-0.3768,-1.0475
692ea4872fa9ba56c08f8128,6903bd580e94ce070afd33cd,keep,0.0887,,,8,168,170,0.9467,,,,-0.0281,-0.0797,0.0204,-0.2641,-0.2157
692eaf7868228e362d909161,6903bd580e94ce070afd33cd,keep,0.0886,,,0,125,127,0.9921,,,,-0.1942,-0.0736,-0.0776,0.5524,-0.6929
692ef66f245e91872900715c,67421681889e906244b520b1,keep,0.0883,,hesitant,11,184,186,0.9351,,,,-0.8793,-0.2789,-0.8337,1.9459,0.0070
692ea4adc609aae267b278fd,68696b41314bde44018fa510,keep,0.0879,,,0,185,187,0.9946,,,,-0.2341,0.2210,-0.1442,0.0000,-0.4516
692ef4e84215b056bf36e8a3,69150bf42756853dcad943f2,keep,0.0878,,,0,135,139,0.9783,,,,0.5028,-0.7977,-0.2273,0.0000,0.0553
692ea887e2322e3b092b5ee7,6903b590466be157ec64580a,keep,0.0876,,,1,159,161,0.9875,0.2824,1,0.9559,0.4713,0.4174,0.5825,-0.2128,0.1675
692eab62424dbf22e75ed0f1,68696b41314bde44018fa510,keep,0.0871,,,0,194,196,0.9949,,,,-0.7605,0.3415,-0.3488,0.0000,0.3675
692ea3325aae241ad236ed38,6903686e0e94ce070afd1f24,keep,0.0869,,,4,107,109,0.9537,,,,0.0165,-0.3706,-0.2183,0.0000,0.1410
692f04679ca48e15a25b2b14,67421681889e906244b520b1,keep,0.0868,,,0,220,222,0.9955,,,,-0.2747,0.2272,-0.1784,0.8145,-1.1725
692ef187fbcce321dca74eae,690cb8f69adc5c8f26f64201,keep,0.0861,,,0,203,205,0.9951,,,,0.5140,-0.3926,-0.1354,0.3057,-0.9552
692eac495aae241ad236ee00,6903bd580e94ce070afd33cd,keep,0.0861,,,39,80,82,0.5062,,,,0.2833,-0.4270,-0.1073,0.0292,-0.3090
692e9d3ea0e165ab2e42e3c9,6903686e0e94ce070afd1f24,keep,0.0860,,,0,125,127,0.9921,,,,-0.1709,0.3353,-0.1628,0.0000,-0.6862
692eaceaad0c9ef057d41de9,6903686e0e94ce070afd1f24,keep,0.0856,,,13,100,102,0.8614,,,,0.1935,-0.4726,0.0511,0.0000,-0.2320
692eaaa2dbc4294a49cc72b0,69070e0b9adc5c8f26f55b5a,keep,0.0856,,,0,176,178,0.9944,,,,0.4049,-1.0108,0.1900,0.0000,0.1197
692ea269af371a654ce7fd36,68696b41314bde44018fa510,keep,0.0855,,,5,179,181,0.9667,,,,-0.0478,-0.0696,-0.0107,0.0000,-0.4115
692eab3497ffd8ec9034021e,69070e0b9adc5c8f26f55b5a,keep,0.0854,,hesitant,12,90,92,0.8571,,,,-0.5907,-0.8694,-0.3826,1.2682,0.7066
692ea94ca0e165ab2e42e4df,6903b590466be157ec64580a,keep,0.0852,,,7,201,223,0.8739,,,,-0.2170,-0.7482,0.1673,0.1136,0.5704
692eb1eed52427f961fa1676,69070e0b9adc5c8f26f55b5a,keep,0.0852,,,2,105,107,0.9717,,,,-0.0125,0.0633,-0.3716,0.0000,-0.3009
692e96d7f169106feb26acb1,6871e269bc1991b1a1e463ba,keep,0.0847,,,0,215,217,0.9954,,,,0.1262,-0.1235,-0.4388,0.0000,-0.1583
692ea967727c13b350cb7cd2,6903686e0e94ce070afd1f24,keep,0.0846,,,31,104,106,0.6952,,,,-0.3327,-0.1761,0.0499,0.0000,0.1212
692e9f65727c13b350cb7bb5,69150bf42756853dcad943f2,keep,0.0843,,,0,165,167,0.9940,,,,-0.0604,-0.1718,0.4397,0.0000,-0.6818
692f004df2e4e72c033b9b99,670be6761e62a52f6a35360d,keep,0.0839,,,0,184,190,0.9735,,,,-0.1140,0.1357,-0.3426,0.3783,-0.6554
692ea030424dbf22e75ecfd3,6903bd580e94ce070afd33cd,keep,0.0838,,,0,145,147,0.9932,,,,0.0044,-0.0754,-0.3312,0.1738,-0.3229
692eaa182fa9ba56c08f81c4,69150bf42756853dcad943f2,keep,0.0838,,,0,137,139,0.9928,,,,-0.3503,0.2737,-0.1158,0.0000,-0.3557
692e95f9af371a654ce7fc00,6903bd580e94ce070afd33cd,keep,0.0837,,,0,173,178,0.9774,,,,0.8523,-0.3661,0.1290,-0.5342,-0.9103
692eac4e5cd6df8b6023ca9a,690cb8f69adc5c8f26f64201,keep,0.0836,,,0,178,180,0.9944,,,,-0.4376,-0.1572,0.2170,0.4256,-0.3358
692ef220b07e0e30ff113285,690cb8f69adc5c8f26f64201,keep,0.0835,,,0,172,174,0.9942,,,,0.5721,0.0764,-0.2631,0.0000,-1.2938
692ea2c2dfa4113987776993,6904b8d0466be157ec648ef1,keep,0.0833,,,0,219,221,0.9955,,,,-0.2759,-0.0569,-0.0471,0.0000,-0.0372
692ea25af169106feb26adfe,6871e269bc1991b1a1e463ba,keep,0.0833,,,0,182,184,0.9945,,,,-0.4297,-0.1258,-0.0552,0.0000,0.3051
692ef3f34215b056bf36e885,6846f7cf9cdf020d4a37a294,keep,0.0831,,,2,205,207,0.9854,,,,0.4157,-1.0457,0.1467,0.4314,-0.2149
692e9857af371a654ce7fc37,690cb8f69adc5c8f26f64201,keep,0.0830,,,0,158,160,0.9937,,,,0.3844,-0.2377,0.3526,0.0000,-1.1535
692eac0639719ab57395b960,6903b590466be157ec64580a,keep,0.0828,,,0,219,221,0.9955,,,,-0.5331,0.8405,-0.6522,0.4459,-0.8342
692e9a582fa9ba56c08f803a,6903686e0e94ce070afd1f24,keep,0.0827,,,1,101,103,0.9804,,,,-0.6297,0.0467,-0.0620,0.0000,0.3572
692ef1f7245e918729007108,6846f7cf9cdf020d4a37a294,keep,0.0821,,,0,192,194,0.9948,,,,0.1490,-0.0950,-0.2196,0.2758,-0.7116
692eb1eed52427f961fa167a,69070e0b9adc5c8f26f55b5a,keep,0.0819,,,4,118,120,0.9580,,,,-0.4956,-0.2594,0.3013,0.0000,0.2580
692ea7f5f169106feb26aed8,6903686e0e94ce070afd1f24,keep,0.0819,,,3,113,115,0.9649,,,,-0.4530,0.4282,-0.0787,0.0000,-0.4573
692eb1333b319da763b71c12,6903686e0e94ce070afd1f24,keep,0.0816,,,0,104,106,0.9905,,,,-0.4584,-0.0284,-0.1463,0.0000,0.3051
692ea92b99488ff84776f98b,69070e0b9adc5c8f26f55b5a,keep,0.0816,,,4,183,186,0.9676,,,,-0.3871,-0.4809,-0.1139,0.6238,0.2208
692ea02f424dbf22e75ecfc7,6903bd580e94ce070afd33cd,keep,0.0816,,jittery+unsteady_camera,0,158,160,0.9937,0.3025,4,0.9919,-0.3517,1.1775,1.5848,-0.5342,-0.2068
692ea95fc609aae267b27992,690364170e94ce070afd1da5,keep,0.0814,,,0,215,217,0.9954,,,,0.8443,-0.6338,0.1811,-0.5586,-0.5079
692eab3ae2322e3b092b5f4c,6903bd580e94ce070afd33cd,keep,0.0813,,,0,176,178,0.9944,,,,0.0086,0.5664,-0.2883,0.2393,-1.3828
692ea695727c13b350cb7c89,69070e0b9adc5c8f26f55b5a,keep,0.0811,,,0,161,165,0.9817,,,,-0.3900,-0.4521,-0.2090,0.7037,0.2007
692eb12897ffd8ec9034029f,6846f7cf9cdf020d4a37a294,keep,0.0811,,,6,149,158,0.9108,,,,0.6322,-1.0533,-0.1019,-0.4209,0.5869
692ea4d999488ff84776f91c,6903686e0e94ce070afd1f24,keep,0.0806,,,2,104,106,0.9714,,,,-0.0677,-0.5016,-0.1595,0.0000,0.4494
692eaa76dfa4113987776a56,6871e269bc1991b1a1e463ba,keep,0.0802,,,0,236,238,0.9958,,,,-0.1620,-0.5950,-0.0448,0.4545,0.1645
692eaff4e2322e3b092b5fb4,6846f7cf9cdf020d4a37a294,keep,0.0795,,,22,178,180,0.8715,,,,-0.5209,-0.3691,0.1365,-0.1769,0.8186
692eac8692a31767e35da3b0,69070e0b9adc5c8f26f55b5a,keep,0.0794,,,3,123,125,0.9677,,,,-0.1918,0.4986,-0.0227,0.0000,-0.9936
692ea4d999488ff84776f91e,6903686e0e94ce070afd1f24,keep,0.0794,,,0,101,103,0.9902,,,,-0.4904,-0.7627,0.0029,0.9099,0.4109
692ea6cf99488ff84776f943,69070e0b9adc5c8f26f55b5a,keep,0.0792,,,0,153,155,0.9935,,,,-0.5297,0.3455,-0.5977,0.0000,0.3198
692e98ac5aae241ad236ebf7,6871d82a1aaf88556f0c6041,keep,0.0789,,,6,126,128,0.9449,,,,-0.0010,-0.5166,-0.2914,0.0000,0.5158
692ea22db0d3d3c9d26069aa,68bc72d1fcdaacc405e3db53,keep,0.0788,,,6,165,167,0.9578,,,,0.0663,-0.1354,-0.0371,-0.3737,-0.0369
692ea1efb0d3d3c9d260698d,6903686e0e94ce070afd1f24,keep,0.0784,,,0,93,98,0.9588,,,,0.8134,-0.6084,0.0041,0.0000,-0.8602
692eaa5e7641010d0435470e,69070e0b9adc5c8f26f55b5a,keep,0.0783,,,1,120,128,0.9370,,,,-0.9484,-0.0851,0.2458,0.0000,0.7565
692ea4d899488ff84776f916,6903686e0e94ce070afd1f24,keep,0.0783,,,0,104,106,0.9905,,,,-0.1970,-0.4880,-0.0863,0.0000,0.5657
692ea7e32fa9ba56c08f8171,69038b590e94ce070afd2952,keep,0.0782,,,0,218,220,0.9954,,,,-0.6127,0.2478,0.5644,-0.5144,-0.0498
692eb0b1c609aae267b27a3e,6871d82a1aaf88556f0c6041,keep,0.0781,,,0,95,97,0.9896,0.1982,2,0.0274,-0.1151,0.1965,-0.2644,0.0000,-0.0624
692eac1bad0c9ef057d41db0,6903b590466be157ec64580a,keep,0.0779,,,0,179,194,0.9275,,,,-0.4183,-0.3476,0.3345,0.6339,-0.3646
692eac130793395ac4f6ffc6,6903bd580e94ce070afd33cd,keep,0.0778,,,3,182,184,0.9781,,,,-0.4645,0.0531,0.0609,0.5625,-0.5509
692ea97bea43f09edf26f5f6,6903686e0e94ce070afd1f24,keep,0.0777,,,3,107,109,0.9630,,,,-0.1341,0.2676,-0.1953,0.0000,-0.5490
692eb0b1c609aae267b27a3b,6871d82a1aaf88556f0c6041,keep,0.0777,,incomplete,6,95,97,0.9271,,,,-0.4073,-0.9012,0.0411,0.0000,1.3777
692eaa89c7cb0e94dc84bc11,6903bd580e94ce070afd33cd,keep,0.0775,,,14,120,146,0.7310,,,,-0.4022,-0.2457,0.0715,-0.5342,0.8925
692e9e4fb8797912ff78a755,6903bd580e94ce070afd33cd,keep,0.0774,,,2,147,165,0.8841,,,,0.0705,-0.5919,-0.0407,0.0592,0.2217
692ea81292a31767e35da356,6903686e0e94ce070afd1f24,keep,0.0774,,,3,98,101,0.9500,,,,-0.2038,-0.6368,0.1713,0.0000,0.5481
692e9ea7a0e165ab2e42e3ee,6903bd580e94ce070afd33cd,keep,0.0774,,,0,144,169,0.8571,0.2311,2,0.8356,0.7265,-0.2885,-0.0883,-0.5342,0.1658
692ea1d568bf0a1f462304f6,690cb8f69adc5c8f26f64201,keep,0.0770,,,1,194,196,0.9897,,,,-0.4680,0.0560,0.3631,0.0000,-0.2842
692eadecc609aae267b279f4,68bc72d1fcdaacc405e3db53,keep,0.0770,,,25,115,117,0.7759,,,,0.3326,-0.4912,-0.2260,-0.3737,0.2987
692eb12a97ffd8ec903402af,6846f7cf9cdf020d4a37a294,keep,0.0767,,incomplete,48,164,170,0.6864,,,,-0.4756,-0.9434,0.0611,-0.1151,1.6453
692eac7474b24813e7597621,68bc72d1fcdaacc405e3db53,keep,0.0767,,,12,232,235,0.9402,,,,0.0919,-0.6682,0.4568,-0.1756,0.0460
692e94feaf371a654ce7fbe8,6871e269bc1991b1a1e463ba,keep,0.0766,,,0,201,207,0.9757,,,,-0.5465,0.0115,-0.1071,0.0000,0.3733
692eb29cffdc0ca6345c43be,69070e0b9adc5c8f26f55b5a,keep,0.0761,,,0,91,93,0.9891,,,,0.8133,-1.1575,-0.3847,0.7732,-0.4050
692ef671245e918729007168,67421681889e906244b520b1,keep,0.0758,,,0,209,235,0.8932,,,,-0.5581,0.0889,-0.7380,0.4757,0.4358
692eabd14e86f0c01a207280,6903686e0e94ce070afd1f24,keep,0.0758,,,4,105,107,0.9528,,,,-0.0693,-0.5542,-0.0823,0.0000,0.4874
692eae31aec602a46af106a7,6903686e0e94ce070afd1f24,keep,0.0757,,,0,110,112,0.9910,,,,-0.5592,0.5687,-0.0958,0.0000,-0.4486
692eac2d4e7eab2cafd269fe,6903bd580e94ce070afd33cd,keep,0.0755,,,0,139,155,0.9026,,,,0.2007,-0.3157,-0.1397,0.1370,-0.3532
692eae45854d0e0793875c57,6903b590466be157ec64580a,keep,0.0754,,,0,188,197,0.9592,,,,-0.3739,-0.5048,0.1253,0.1569,0.5085
692ea40397ffd8ec90340158,6903686e0e94ce070afd1f24,keep,0.0751,,,0,96,98,0.9897,,,,-0.2267,-0.7137,0.2729,0.0000,0.6122
692ea4db99488ff84776f92a,6903686e0e94ce070afd1f24,keep,0.0746,,,1,104,106,0.9810,,,,-0.1535,-0.5887,-0.0021,0.0000,0.5930
692ea1d668bf0a1f462304fa,690cb8f69adc5c8f26f64201,keep,0.0746,,,5,206,208,0.9710,,,,-0.7346,0.2708,-0.1077,0.3013,-0.0198
692eab67d3d807884d4dd7f1,69070e0b9adc5c8f26f55b5a,keep,0.0743,,,3,105,107,0.9623,,,,0.1137,-0.6696,-0.1683,0.0000,0.4821
692ede44952b26f4cc71a4a6,670be6761e62a52f6a35360d,keep,0.0740,,,14,334,336,0.9552,,,,-0.4973,-0.1470,0.0384,0.3041,0.1058
692ea773b77ab81b8b41ee89,6846f7cf9cdf020d4a37a294,keep,0.0737,,incomplete,48,162,188,0.6096,,,,-0.9439,-1.0091,0.3104,0.5470,1.5562
